Model;Name;MAC;Session (UTC);Role;Round;Timestamp;Freq (Hz);Box Temp (℃);Sequence #
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;1;2025-11-20 11:38:16.993809;0.59;23.89;2304
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;1;2025-11-20 11:38:17.391437;0.643;25.33;62
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;1;2025-11-20 11:38:18.017133;0.59;23.89;2305
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;1;2025-11-20 11:38:19.041728;0.59;23.89;2306
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;1;2025-11-20 11:38:19.135362;0.642;25.37;63
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;1;2025-11-20 11:38:20.068931;0.59;23.89;2307
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;1;2025-11-20 11:38:20.751392;0.645;25.33;64
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;1;2025-11-20 11:38:21.092229;0.59;23.89;2308
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;1;2025-11-20 11:38:22.116282;0.59;23.87;2309
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;1;2025-11-20 11:38:22.254383;0.644;25.37;65
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;1;2025-11-20 11:38:22.382393;0.645;25.33;66
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;1;2025-11-20 11:38:23.035094;0.59;23.87;2310
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;1;2025-11-20 11:38:24.059263;0.59;23.91;2311
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;1;2025-11-20 11:38:25.083054;0.59;23.89;2312
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;1;2025-11-20 11:38:25.390361;0.643;25.33;67
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;1;2025-11-20 11:38:26.107681;0.59;23.89;2313
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;1;2025-11-20 11:38:27.006382;0.645;25.37;68
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;1;2025-11-20 11:38:27.131182;0.59;23.91;2314
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;1;2025-11-20 11:38:27.390427;0.643;25.33;69
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;1;2025-11-20 11:38:28.155435;0.59;23.91;2315
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;1;2025-11-20 11:38:29.178802;0.59;23.91;2316
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;1;2025-11-20 11:38:30.100774;0.59;23.89;2317
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;1;2025-11-20 11:38:30.141364;0.644;25.37;70
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;1;2025-11-20 11:38:31.124850;0.59;23.89;2318
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;1;2025-11-20 11:38:31.645401;0.646;25.33;71
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;1;2025-11-20 11:38:32.149146;0.59;23.91;2319
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;1;2025-11-20 11:38:32.397361;0.643;25.37;72
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;1;2025-11-20 11:38:33.173000;0.59;23.91;2320
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;1;2025-11-20 11:38:34.196688;0.59;23.89;2321
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;1;2025-11-20 11:38:34.780395;0.642;25.37;73
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;1;2025-11-20 11:38:35.220816;0.59;23.89;2322
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;1;2025-11-20 11:38:36.244493;0.59;23.89;2323
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;1;2025-11-20 11:38:36.396373;0.644;25.37;74
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;1;2025-11-20 11:38:37.166206;0.59;23.89;2324
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;1;2025-11-20 11:38:37.388426;0.645;25.33;75
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;1;2025-11-20 11:38:38.190286;0.59;23.89;2325
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;1;2025-11-20 11:38:39.213944;0.59;23.91;2326
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;1;2025-11-20 11:38:39.531447;0.644;25.33;76
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;1;2025-11-20 11:38:40.238485;0.59;23.91;2327
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;1;2025-11-20 11:38:41.051417;0.645;25.37;77
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;1;2025-11-20 11:38:41.262677;0.59;23.89;2328
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;1;2025-11-20 11:38:42.286474;0.59;23.89;2329
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;1;2025-11-20 11:38:42.395436;0.643;25.37;78
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;1;2025-11-20 11:38:43.315254;0.59;23.89;2330
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;1;2025-11-20 11:38:44.171396;0.644;25.37;79
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;1;2025-11-20 11:38:44.334865;0.59;23.91;2331
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:36:52.366442;0.649;25.31;8
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:36:54.893397;0.647;25.31;9
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:36:56.509407;0.651;25.31;10
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:36:59.644397;0.647;25.31;12
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:01.148387;0.646;25.31;13
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:02.380337;0.647;25.31;14
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:04.284409;0.649;25.31;15
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:05.803406;0.647;25.33;16
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:07.371481;0.648;25.31;17
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:08.939397;0.647;25.31;18
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:10.443393;0.644;25.31;19
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:12.058394;0.648;25.31;20
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:12.378429;0.646;25.33;21
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:15.194406;0.644;25.31;22
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:16.714410;0.646;25.31;23
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:17.369430;0.645;25.31;24
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:19.849332;0.648;25.31;25
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:21.353419;0.647;25.33;26
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:22.377462;0.646;25.33;27
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:24.488506;0.645;25.33;28
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:26.104396;0.645;25.33;29
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:27.384350;0.647;25.33;30
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:29.239402;0.644;25.31;31
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:30.743417;0.646;25.33;32
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:32.359419;0.645;25.37;33
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:32.407498;0.646;25.33;34
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:37:33.578582;0.59;23.89;2261
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:37:34.601937;0.59;23.89;2262
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:35.398422;0.647;25.33;35
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:37:35.623465;0.59;23.87;2263
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:37:36.647363;0.59;23.87;2264
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:37.014400;0.646;25.33;36
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:37.382417;0.646;25.33;37
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:37:37.671568;0.59;23.91;2265
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:37:38.596049;0.59;23.91;2266
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:37:39.617528;0.59;23.87;2267
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:40.150326;0.646;25.33;38
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:37:40.643926;0.59;23.87;2268
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:41.653395;0.645;25.31;39
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:42.389349;0.646;25.33;40
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:37:42.691723;0.59;23.85;2270
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:37:43.716379;0.59;23.85;2271
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:37:44.736933;0.59;23.87;2272
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:44.789395;0.645;25.33;41
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:37:45.661513;0.59;23.89;2273
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:46.404409;0.645;25.37;42
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:37:46.685539;0.59;23.89;2274
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:37:47.711815;0.59;23.89;2275
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:37:48.734715;0.59;23.89;2276
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:49.428427;0.645;25.33;44
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:37:49.754913;0.59;23.89;2277
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:51.044412;0.645;25.33;45
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:37:51.802500;0.59;23.87;2279
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:37:52.625158;0.59;23.89;2280
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:37:53.748197;0.59;23.89;2281
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:54.179428;0.644;25.33;47
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:37:54.772330;0.59;23.89;2282
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:55.699417;0.646;25.33;48
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:37:55.796405;0.59;23.91;2283
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:37:56.820361;0.59;23.91;2284
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:57.251394;0.645;25.33;49
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:37:57.427282;0.645;25.33;50
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:37:57.847510;0.58;23.89;2285
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:37:58.868621;0.58;23.89;2286
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:37:59.892497;0.59;23.87;2287
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:00.450335;0.643;25.33;51
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:00.816722;0.59;23.87;2288
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:01.842448;0.59;23.85;2289
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:01.954374;0.643;25.33;52
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:02.386398;0.645;25.33;53
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:02.863051;0.59;23.89;2290
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:03.889741;0.59;23.89;2291
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:04.909965;0.59;23.91;2292
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:05.089384;0.644;25.33;54
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:05.934277;0.59;23.91;2293
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:06.705399;0.645;25.33;55
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:06.957932;0.59;23.89;2294
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:07.393356;0.645;25.33;56
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:09.841411;0.647;25.37;57
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:09.932009;0.59;23.89;2297
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:10.957139;0.59;23.89;2298
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:11.344401;0.642;25.33;58
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:11.976112;0.59;23.89;2299
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:12.384428;0.644;25.37;59
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:13.003472;0.59;23.89;2300
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:14.024140;0.59;23.89;2301
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:14.480362;0.644;25.33;60
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:15.969106;0.59;23.93;2303
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:15.999373;0.645;25.33;61
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:16.993809;0.59;23.89;2304
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:17.391437;0.643;25.33;62
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:18.017133;0.59;23.89;2305
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:19.041728;0.59;23.89;2306
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:19.135362;0.642;25.37;63
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:20.068931;0.59;23.89;2307
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:20.751392;0.645;25.33;64
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:21.092229;0.59;23.89;2308
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:22.116282;0.59;23.87;2309
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:22.254383;0.644;25.37;65
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:22.382393;0.645;25.33;66
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:23.035094;0.59;23.87;2310
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:24.059263;0.59;23.91;2311
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:25.083054;0.59;23.89;2312
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:25.390361;0.643;25.33;67
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:26.107681;0.59;23.89;2313
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:27.006382;0.645;25.37;68
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:27.131182;0.59;23.91;2314
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:27.390427;0.643;25.33;69
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:28.155435;0.59;23.91;2315
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:29.178802;0.59;23.91;2316
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:30.100774;0.59;23.89;2317
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:30.141364;0.644;25.37;70
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:31.124850;0.59;23.89;2318
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:31.645401;0.646;25.33;71
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:32.149146;0.59;23.91;2319
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:32.397361;0.643;25.37;72
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:33.173000;0.59;23.91;2320
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:34.196688;0.59;23.89;2321
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:34.780395;0.642;25.37;73
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:35.220816;0.59;23.89;2322
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:36.244493;0.59;23.89;2323
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:36.396373;0.644;25.37;74
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:37.166206;0.59;23.89;2324
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:37.388426;0.645;25.33;75
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:38.190286;0.59;23.89;2325
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:39.213944;0.59;23.91;2326
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:39.531447;0.644;25.33;76
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:40.238485;0.59;23.91;2327
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:41.051417;0.645;25.37;77
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:41.262677;0.59;23.89;2328
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:42.286474;0.59;23.89;2329
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:42.395436;0.643;25.37;78
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:43.315254;0.59;23.89;2330
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:44.171396;0.644;25.37;79
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:44.334865;0.59;23.91;2331
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:45.255956;0.59;23.91;2332
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:45.786420;0.644;25.37;80
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:46.280521;0.59;23.89;2333
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:47.304026;0.59;23.91;2334
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:47.306403;0.642;25.37;81
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:47.402330;0.644;25.37;82
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:48.328279;0.59;23.91;2335
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:49.352220;0.59;23.91;2336
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:50.379161;0.59;23.91;2337
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:50.442373;0.644;25.33;83
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:51.402418;0.58;23.95;2338
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:52.057395;0.644;25.37;84
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;2;2025-11-20 11:38:52.393359;0.645;25.33;85
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:53.345712;0.59;23.91;2340
TESS-W;stars237;5C:CF:7F:76:69:E3;2025-11-20 11:36:40;test;2;2025-11-20 11:38:54.370164;0.59;23.91;2341
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;3;2025-11-20 11:36:54.893397;0.647;25.31;9
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;3;2025-11-20 11:36:56.509407;0.651;25.31;10
TESS-W;stars3;18:FE:34:CF:E9:A3;2025-11-20 11:36:40;ref;3;2025-11-20 11:36:59.644397;0.647;25.31;12
